input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,-0.0001571430006308,0.0014352654166977,0.0059870740614433,0.0349160835843924,0.0458456125663544,0.0013986450635503,0.0458456125663544,3.807354922057604
tasmin,qr,0.0031093517713433,0.0045799861531639,0.00213430062447,0.0383042015120183,0.0470898337291717,0.0030825209571907,0.0470898337291717,3.807354922057604
rootFraction1_forest,qtot,0.0021502833699388,0.0099611377718345,0.0,0.053296443847935,0.0463149986643246,0.0008191328012151,0.0463149986643246,4.0
tas,qr,-0.0108977750229346,-0.0079901622892714,0.0022048084167556,0.0416380522531335,0.0454800717541476,0.0010705274310632,0.0454800717541476,4.0
tasmax,evap-total,-0.0149098300813644,-0.0165162359447169,0.0,0.0629209862398908,0.0469414917774461,0.003211775782785,0.0469414917774461,3.807354922057604
interceptcap_forest,qtot,-0.0059511260417558,-0.0030744843441578,0.0016980023942956,0.0481719756955619,0.046179735551429,0.0019983420213234,0.046179735551429,3.5849625007211565
tasmax,potevap,-0.0126400068530025,-0.0144437735824881,0.0038678217251213,0.0591471229763324,0.0444422978173419,0.0006934373050863,0.0444422978173419,3.807354922057604
tasmin,tws,1.202720456091851e-05,0.0001755256593625,0.0,0.0116866280454868,0.0454629164579334,0.0019726992504212,0.0454629164579334,3.5849625007211565
minSoilDepthFrac_forest,potevap,-0.0026850119997795,-0.0001510485756355,0.0071228587604883,0.0739711118306681,0.0453621106353688,0.0024141936639694,0.0453621106353688,3.807354922057604
minSoilDepthFrac_forest,evap-total,0.0049096061377461,0.004184578856303,0.00060771209177,0.0788461739844533,0.0465937232864625,0.0042761024153936,0.0465937232864625,3.807354922057604
kc_forest,tws,-0.0027512175779974,0.0009339354668475,0.0057785363097746,0.0113283637195086,0.0450199642312725,0.0009795864203583,0.0450199642312725,3.807354922057604
tasmax,qtot,0.0075795786083242,0.0106768369671251,0.009904591706376,0.0460343475136547,0.0476763174967607,0.0019071126245673,0.0476763174967607,3.5849625007211565
tas,tws,0.0120984425645688,0.0046955577726634,0.0146574648051203,0.0118422431163439,0.0476103408853647,0.0025427264866233,0.0476103408853647,3.807354922057604
ps,qr,0.0022858186664166,0.0018958517764831,0.000341322829569,0.0350723958071106,0.0442867362027377,0.0008616312782668,0.0442867362027377,3.807354922057604
tasmin,potevap,-0.0081110851922626,-0.0079381724267576,0.0,0.056604028651224,0.0447884218341271,0.001264218418985,0.0447884218341271,3.807354922057604
tasmin,evap-total,0.0077951316075532,0.0074072714270603,0.0,0.0615694180759611,0.0473992146913247,0.0015744727903715,0.0473992146913247,3.807354922057604
minSoilDepthFrac_forest,qtot,0.0041544269514987,0.0094344022591302,0.0012486362069576,0.0565487173094969,0.0455596472018534,0.0030047449863807,0.0455596472018534,3.807354922057604
kc_forest,potevap,0.0020916173708959,0.0034376314828078,0.0,0.0517009837621182,0.0449018952213773,0.0019638791251726,0.0449018952213773,3.807354922057604
