input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,0.0101324134401679,0.0057767181742359,0.0005777287420025,0.0347435035589525,0.0459047404384773,0.0011545687978442,0.0459047404384773,3.807354922057604
tasmin,qr,-0.003601391403475,-0.0006993047544377,0.0073061111398766,0.0393055308752808,0.0457295504087054,0.000963727845793,0.0457295504087054,3.807354922057604
rootFraction1_forest,qtot,-0.0085303578872821,-0.0039363986332575,0.0031541848782854,0.0509924039004493,0.0455858310240355,0.0010044081452176,0.0455858310240355,3.807354922057604
tas,qr,-0.0073024814492209,-0.0108883091386803,0.0003705805289611,0.0406477497817601,0.0465742627767074,0.0024763174490779,0.0465742627767074,4.0
tasmax,evap-total,0.0079784642070825,0.0075399011353486,0.0072663983040843,0.0624197204654428,0.044859631157273,0.0012918300823527,0.044859631157273,3.5849625007211565
interceptcap_forest,qtot,0.0090644207523439,0.0058463160409698,0.0,0.0486072973450561,0.0456372001013794,0.003895152557821,0.0456372001013794,3.807354922057604
tasmax,potevap,-0.0021938433138003,-0.0062179672350078,0.0,0.0585502305364874,0.0442830400964073,0.0015581653860124,0.0442830400964073,3.807354922057604
tasmin,tws,0.0060136669530283,-0.0059721881797422,0.0074733261001282,0.0121711654926068,0.0470268998771611,0.001042276373763,0.0470268998771611,3.5849625007211565
minSoilDepthFrac_forest,potevap,0.0065827296883016,0.0059619593136849,0.0,0.0748941731166009,0.0448019135002855,0.0011118628981575,0.0448019135002855,3.5849625007211565
minSoilDepthFrac_forest,evap-total,-0.01281085080637,-0.0116590424456103,0.0016319945533957,0.0778461152247602,0.043698173803975,0.0013837480640004,0.043698173803975,3.5849625007211565
kc_forest,tws,-0.0046310150747129,-0.0091638437174235,0.0036920262252353,0.0111029381559431,0.0472039038213093,0.0035258744189331,0.0472039038213093,3.807354922057604
tasmax,qtot,0.0007130618472544,-0.0012044375243154,0.0002964225421759,0.0462055084694806,0.0455336480627743,0.0014736349808943,0.0455336480627743,4.0
tas,tws,0.0035680086125194,-0.0004638143347079,0.0,0.0130726901638687,0.0468519963309821,0.0038043993479671,0.0468519963309821,4.0
ps,qr,-0.0026024408953711,-0.0050069138888586,0.0067923537789571,0.0350625199961122,0.0464605944430569,0.0018654903682792,0.0464605944430569,3.807354922057604
tasmin,potevap,-0.0044712565926366,-0.0047619100494956,0.0008751943174845,0.0582239100809632,0.0447497158072196,0.0012173909431701,0.0447497158072196,3.807354922057604
tasmin,evap-total,-0.0035846019809453,-0.0023511385385827,0.0032038925150921,0.0615393385746427,0.045449963876403,0.0009570354945443,0.045449963876403,3.807354922057604
minSoilDepthFrac_forest,qtot,-0.0014356470616858,-0.0023151250790408,0.0,0.0567575368654838,0.0466157677004288,0.0047126186568015,0.0466157677004288,3.807354922057604
kc_forest,potevap,0.0045489559912516,0.002421256607204,0.0,0.0504813285081853,0.0454895891629654,0.0014525683998059,0.0454895891629654,3.807354922057604
kc_forest,evap-total,-0.0066050684623953,-0.0043384159690497,0.0061419166181169,0.054957833300493,0.0463840592149127,0.002923646446126,0.0463840592149127,3.807354922057604
ps,tws,-0.0051551022717186,-0.0125823079614875,0.0021278865979343,0.012383299480068,0.0484244805051675,0.0032515182921519,0.0484244805051675,3.807354922057604
pr,qr,0.0060119592434779,0.0054532870155436,0.0055943294849569,0.0360649906189098,0.0459990727767094,0.0011173733394531,0.0459990727767094,3.807354922057604
tasmin,qtot,-0.004833991102685,-0.003002974660506,0.0011141670331564,0.0456836498767489,0.0468397701961934,0.0030825008432141,0.0468397701961934,3.807354922057604
tas,potevap,-0.0068917050301719,-0.0055474027117401,0.0,0.0614798964083443,0.0444131878225299,0.0008135703445599,0.0444131878225299,3.5849625007211565
tas,evap-total,-0.0049937177556448,0.0005932851634593,0.0013098255526795,0.0664104321786043,0.0474481554491154,0.0019083926059112,0.0474481554491154,3.5849625007211565
kc_forest,qtot,-0.0167357296733185,-0.0126168303154478,0.0,0.0403633050920762,0.0457738725296584,0.0020504181391923,0.0457738725296584,3.5849625007211565
tas,qtot,0.0029299558814339,0.0029123569108491,0.0,0.0470153003418302,0.0461617147045312,0.0014529788939796,0.0461617147045312,3.807354922057604
pr,tws,0.0071983137787203,0.0045606940534523,0.0,0.0116198416405994,0.046322039453726,0.0019760456204607,0.046322039453726,3.807354922057604
rootFraction1_forest,qr,-0.0027660047308447,0.0014280156487132,0.0,0.0429469759912053,0.0471768641838945,0.0032720641955345,0.0471768641838945,3.807354922057604
ps,potevap,-0.004682745129718,-0.0013638749700186,0.0029126808670394,0.0542568999629773,0.0475034984409081,0.0018824163434533,0.0475034984409081,3.807354922057604
ps,evap-total,0.0023902004036705,0.0007972994416128,0.0,0.0549467723601748,0.0441717545830908,0.0013503916828059,0.0441717545830908,3.5849625007211565
interceptcap_forest,qr,-0.0053312330902148,-0.0096608647695291,0.0,0.0405288542482239,0.0477353112154954,0.0016514866772494,0.0477353112154954,4.0
rootFraction1_forest,tws,-0.0041360497266895,0.0067865939608076,0.0003916022078032,0.0132504753821975,0.0473099679127845,0.0016954577224475,0.0473099679127845,4.0
tasmax,qr,-0.0040817754261728,-0.0010613204549717,0.0084615124893678,0.0405754643198453,0.0461702875438937,0.0010468955039166,0.0461702875438937,4.0
interceptcap_forest,tws,4.143211928170831e-05,0.0006257897657556,0.0,0.0123791362309644,0.0449235430840438,0.0015275701679563,0.0449235430840438,3.807354922057604
pr,evap-total,0.0008707778583533,-0.0013831256694417,0.0014207954012483,0.0560500764172207,0.0454779247967815,0.0008439347440405,0.0454779247967815,3.807354922057604
pr,potevap,0.0115461906439437,0.0127973507021904,0.00150429625746,0.0531974673341168,0.0460642468022352,0.0019535339114265,0.0460642468022352,3.807354922057604
ps,qtot,0.0059922119877691,0.0053206877974314,0.0047358733675659,0.0429467891750929,0.0454239719853483,0.0019954352405854,0.0454239719853483,3.807354922057604
tasmax,tws,-0.0026919434683491,0.0002488950137345,0.0074048512964139,0.0118470525958326,0.0459456190131355,0.0007604691817869,0.0459456190131355,3.807354922057604
minSoilDepthFrac_forest,qr,0.0014699289462578,-0.0008206928124349,0.002155183735879,0.0477192111680179,0.046285880786125,0.0033585237483888,0.046285880786125,4.0
pr,qtot,-0.0137758999230248,-0.0124110875415398,0.0059837084722831,0.0409372730674933,0.0453960863553796,0.0012451721356127,0.0453960863553796,3.807354922057604
rootFraction1_forest,potevap,-0.0077427804063911,-0.0103519394594749,0.00154313812902,0.0672945081803019,0.0441319531423337,0.0015904767355933,0.0441319531423337,3.807354922057604
minSoilDepthFrac_forest,tws,-0.0061496388612634,0.0001876808626493,0.0044577501418245,0.014387706099357,0.0458446090324142,0.003506931640383,0.0458446090324142,3.807354922057604
interceptcap_forest,potevap,0.0150594539989587,0.0086370413907787,0.0,0.0618025505350554,0.0468313237414083,0.0015209187545782,0.0468313237414083,3.807354922057604
interceptcap_forest,evap-total,0.0032638266172081,0.0010041992898592,0.0019869532184202,0.0644697491984508,0.0447539403908516,0.0005526819702881,0.0447539403908516,3.807354922057604
rootFraction1_forest,evap-total,-0.0143645132624598,-0.015030805993649,0.0,0.0701082117953997,0.0454030864461697,0.0011793417806696,0.0454030864461697,3.5849625007211565
hurs,qr,0.0020223439450595,4.537079363068481e-05,0.0,0.0462016828792724,0.0451939586006496,0.0010644299924008,0.0451939586006496,3.5849625007211565
rlds,qr,-0.0038721086221673,0.0030804770083978,0.0047464695762355,0.0391317826779473,0.047723268351501,0.0036802383947279,0.047723268351501,4.0
huss,qr,-0.0026289033105087,-0.0007765329375993,0.0,0.0419465036178763,0.047881243424201,0.0014362601983473,0.047881243424201,3.807354922057604
sfcwind,qr,0.0019684354512209,-0.0012129637069714,9.221359085120896e-05,0.0327254313736674,0.0452861414544153,0.0012367640817582,0.0452861414544153,3.807354922057604
hurs,tws,-6.064386134995207e-05,-0.0019953501259829,0.0,0.0140339898895284,0.0469958488169939,0.0010614290820693,0.0469958488169939,3.5849625007211565
rlds,tws,-0.004552102220728,0.0025583444135314,0.0,0.0118835038762549,0.0463243430075039,0.0008747165915779,0.0463243430075039,3.807354922057604
sfcwind,tws,0.0005263395649635,0.0027122574873492,0.0002909349969639,0.0106050287491746,0.0447174368258013,0.0009693472272411,0.0447174368258013,3.807354922057604
huss,tws,0.0044400412166562,0.0009348260525581,0.001431481642002,0.0126620032783904,0.0467607885546073,0.001344579657895,0.0467607885546073,4.0
hurs,potevap,0.0004817663509632,0.0027543704855883,0.0,0.0717798550854159,0.0479407237743081,0.0033830641562111,0.0479407237743081,4.0
hurs,evap-total,0.0156851213307036,0.0152886902820446,0.0,0.0750726962815375,0.0456430296696702,0.0016045493268474,0.0456430296696702,3.807354922057604
rsds,qr,-0.0031727608106128,-0.0019545367921168,0.0080614596354582,0.03562417844029,0.0476514996094962,0.003087780730335,0.0476514996094962,3.807354922057604
