input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
minSoilDepthFrac_forest,qtot,-0.0038029478526368,-0.0059962886149302,0.0113022367144566,0.0450092599934264,0.0526623484596964,0.0022783787521222,0.0526623484596964,3.5849625007211565
tas,potevap,-0.0058984367343831,-0.0056695088285501,0.0,0.0786550665057794,0.0560708683496534,0.0029130896199,0.0560708683496534,3.807354922057604
kc_forest,tws,-0.0028364401576746,0.0019477435802883,0.0,0.0130563591487331,0.0514987957905633,0.0012507889631908,0.0514987957905633,3.807354922057604
rootFraction1_forest,potevap,-0.0013310092877455,-0.0010271798939028,0.0043749745823316,0.0582290178419847,0.0546385900705749,0.0023037894611862,0.0546385900705749,3.807354922057604
ps,qr,-0.0174600439218084,-0.008391293893471,0.003027386961409,0.0286251701874279,0.0545245785532929,0.0040944777402504,0.0545245785532929,3.807354922057604
pr,evap-total,-0.000273540677345,-0.0070630535499013,0.0020731392127748,0.0497110463268926,0.056096400568024,0.0041450838218406,0.056096400568024,3.807354922057604
interceptcap_forest,qr,-0.0059363360164035,-0.0101386361685485,0.0,0.0321218255501665,0.0517638597313697,0.0023085134623259,0.0517638597313697,3.807354922057604
ps,qtot,-0.0001282615835397,-0.0039345214907906,0.0088208248255492,0.0336545897605984,0.0550665666009893,0.0020833621753965,0.0550665666009893,3.807354922057604
tasmin,qr,0.0094346906349026,0.0086690106711802,0.0050737392380497,0.0374695095667436,0.0523001624918331,0.0036663848391461,0.0523001624918331,3.807354922057604
interceptcap_forest,qtot,-0.0054403771550203,-0.0133111871720426,0.0003181807503827,0.0366594210497131,0.0563986856568555,0.0043801788990669,0.0563986856568555,3.5849625007211565
tasmax,tws,-0.0039176526972316,-0.0112128230426216,0.0111365257882702,0.0134004593270077,0.0533392768902227,0.001330776951907,0.0533392768902227,3.807354922057604
tasmin,qtot,-0.0042865440579613,-0.002847353655432,0.0,0.0424895775156228,0.0547158769538111,0.0008445675693616,0.0547158769538111,3.807354922057604
minSoilDepthFrac_forest,potevap,0.0039886421763309,0.0050445850580492,0.0,0.0810421801867664,0.0517802000790192,0.0014606365204523,0.0517802000790192,3.807354922057604
kc_forest,evap-total,-0.0029951002668734,0.0008957972050824,0.0,0.0779173627258061,0.053427644529471,0.0011956811058638,0.053427644529471,3.5849625007211565
tasmax,evap-total,-0.0037290674103839,-0.0027641368383209,0.0066639957187666,0.086961238913587,0.0556698477920427,0.002209119006563,0.0556698477920427,3.807354922057604
tas,tws,-0.0002366789233344,0.0120872609752682,0.0004268100131632,0.0133745826071841,0.0575936212616817,0.0027827119476215,0.0575936212616817,3.807354922057604
tasmin,potevap,-0.0064490186591129,-0.0042563662437844,0.0109816285376664,0.0750863929055642,0.0554676391874365,0.0020877930670776,0.0554676391874365,4.0
rootFraction1_forest,tws,0.0021337169854786,-0.0075575581947776,0.0002588151916889,0.0110783594930189,0.0535473328707519,0.0011337795196943,0.0535473328707519,3.807354922057604
ps,potevap,-0.0004135007003599,0.0057857116094801,0.0078071075096888,0.0532163447707346,0.0531778108970495,0.0021995542077919,0.0531778108970495,3.5849625007211565
interceptcap_forest,potevap,-0.0015444780475035,0.0007271807436066,0.0,0.0593592199681086,0.0544253675712413,0.0022579738451885,0.0544253675712413,3.807354922057604
pr,qr,0.0004713670562855,-9.015105524672832e-05,0.0086999426963521,0.0276006500386149,0.0527891916976502,0.0038077107655447,0.0527891916976502,3.807354922057604
pr,qtot,0.0016934967634823,0.0051325328083862,0.0049675977596352,0.0312935681021185,0.0544709641304186,0.0017753591879337,0.0544709641304186,3.807354922057604
