input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,-0.0057430798311258,-0.0083604422642616,0.0005609120603518,0.0345693299105752,0.0457317364158706,0.0028297830238488,0.0457317364158706,3.807354922057604
tasmin,qr,0.0008480140615952,-0.0028349034592227,0.0,0.0387903728535735,0.0474616653029408,0.0026840397737611,0.0474616653029408,3.807354922057604
rootFraction1_forest,qtot,-0.0084888344528287,-0.005513249119181,0.0,0.0511661793387484,0.0443142328039761,0.0013583929518912,0.0443142328039761,3.807354922057604
tas,qr,-0.0058804705542741,0.0010041596771004,0.0038808569159023,0.0413219163714617,0.0464445311347081,0.0014802671271382,0.0464445311347081,3.807354922057604
tasmax,evap-total,0.0061502296942465,0.0024982240112494,0.0019771195200721,0.0623399254115167,0.0448815982869604,0.0008105506261423,0.0448815982869604,3.807354922057604
interceptcap_forest,qtot,-0.0075769914974477,-0.0005241075201842,0.0055295056533868,0.0480683593059029,0.0471806093805407,0.0028507229788329,0.0471806093805407,3.807354922057604
tasmax,potevap,-0.0062646245295044,-0.007751677051788,0.0,0.0590353754281658,0.0462580203266401,0.0016283265696312,0.0462580203266401,3.807354922057604
tasmin,tws,-0.0039627975568023,0.0024664509112007,0.0,0.0123288525120512,0.0473511129251865,0.0025234365083038,0.0473511129251865,3.807354922057604
minSoilDepthFrac_forest,potevap,0.0085025974638495,0.0094226083975113,0.0040194454689865,0.0751323177106204,0.0443454396747415,0.0035942243474451,0.0443454396747415,3.807354922057604
minSoilDepthFrac_forest,evap-total,0.0025606749521022,0.0020237931435854,0.0066136735890518,0.0774306783790598,0.0474111674466133,0.0043373832125442,0.0474111674466133,4.0
kc_forest,tws,-0.0101768577392428,0.0062688407923053,0.0090199316622339,0.0111711341640693,0.0464309001958954,0.0010116784411758,0.0464309001958954,3.807354922057604
tasmax,qtot,0.0035266331081208,0.003665221624348,0.0075483250392096,0.0461391474229573,0.0459713667715723,0.0010755170950284,0.0459713667715723,3.807354922057604
tas,tws,0.0011650609848662,-0.0046101856929191,0.0067250146433108,0.012815609486971,0.0464760673231586,0.001535355925735,0.0464760673231586,3.5849625007211565
ps,qr,0.0036788550988394,-0.0007756474719405,0.0042828580895069,0.0350377118141563,0.0458388033165583,0.002429450450513,0.0458388033165583,3.807354922057604
tasmin,potevap,-0.016255924762336,-0.0192229996565401,0.0,0.0567426577206262,0.0457904882920992,0.002965159947215,0.0457904882920992,3.5849625007211565
tasmin,evap-total,0.0024389344851285,-0.0007402790762065,0.0,0.0611986397573512,0.0460941629545231,0.0007172254875285,0.0460941629545231,3.807354922057604
minSoilDepthFrac_forest,qtot,-0.0051395542993323,-0.0050653393241857,0.0,0.0563072434302555,0.0457897641916751,0.0034933196312887,0.0457897641916751,4.0
kc_forest,potevap,0.0051004280160902,0.0014187026002585,0.0062112543495027,0.0527160220373847,0.0458144537346002,0.0010226955937283,0.0458144537346002,3.807354922057604
kc_forest,evap-total,-0.0078102263780434,-0.0091904023004822,0.0,0.053923724789447,0.0452113219920512,0.0023909673960096,0.0452113219920512,3.807354922057604
ps,tws,0.0026035824829414,-0.0067472096099721,0.0,0.0115517345472687,0.048011788703815,0.0028702593860558,0.048011788703815,3.807354922057604
pr,qr,0.001544444914822,0.0009437579828263,0.0,0.0364611947523645,0.0459351669053233,0.0017930821509807,0.0459351669053233,3.807354922057604
tasmin,qtot,-0.0058398192345262,-0.0083163680210881,0.0,0.0456992898494899,0.0454335066990753,0.001723644151202,0.0454335066990753,3.807354922057604
tas,potevap,-0.0012050177829357,-0.0015013125224885,0.0,0.0618660793361832,0.0471999226029159,0.0011996094432643,0.0471999226029159,3.807354922057604
tas,evap-total,0.0064837849949844,0.0046600377951038,0.0,0.064600400467083,0.0460068450064882,0.0024225276437426,0.0460068450064882,3.807354922057604
kc_forest,qtot,-0.0055058166085347,-0.0036072465766862,0.0006224391750357,0.0411338663762947,0.0454311643659632,0.0018173343060351,0.0454311643659632,3.807354922057604
tas,qtot,-0.0046891789843165,-0.004193627189147,0.0,0.0475498935211216,0.045964735730924,0.0029049302746688,0.045964735730924,3.807354922057604
pr,tws,-0.010436918413732,-0.0083916950965299,0.0014184106059991,0.0105909698357467,0.0456974460252617,0.0012075020491051,0.0456974460252617,3.807354922057604
rootFraction1_forest,qr,-0.0028048416551275,-0.0101039758145562,0.0028337263844724,0.0449274380934354,0.0455256962667903,0.0008668352578022,0.0455256962667903,3.5849625007211565
ps,potevap,-0.0040714308848591,0.0019956866789358,0.0050697712854876,0.052200503316874,0.0451375924805688,0.0009130801665656,0.0451375924805688,3.807354922057604
ps,evap-total,-0.0054503312344715,-0.00710287440737,0.0017887098769442,0.0553431730471178,0.0475276457363725,0.0041721565852143,0.0475276457363725,4.0
interceptcap_forest,qr,-0.0012186481565203,0.0028834320264602,0.0,0.0403025940985784,0.0474141733213866,0.00365057637571,0.0474141733213866,3.807354922057604
rootFraction1_forest,tws,-0.0047303532343726,0.0085650644093768,0.0026449816204268,0.0132562308572142,0.0439035641226984,0.0008393065154926,0.0439035641226984,3.5849625007211565
tasmax,qr,-0.0062419521706593,0.0028973392626574,0.0,0.0390958987054792,0.0475261844366979,0.0028574656349126,0.0475261844366979,3.807354922057604
interceptcap_forest,tws,-0.0042701870709628,-0.0095659165901244,0.0,0.0127902395729552,0.0464146034808879,0.0026505397927305,0.0464146034808879,3.807354922057604
pr,evap-total,-0.0005905454148179,-0.0017844407985476,0.0,0.0565206784206704,0.0459955073809971,0.001264523063468,0.0459955073809971,3.807354922057604
pr,potevap,0.0073648551486089,0.0051235606922304,0.0033529478283487,0.0526213644925714,0.0446406808765346,0.0014757319787213,0.0446406808765346,3.807354922057604
ps,qtot,-0.0050404992722784,-0.001274000486883,0.0151376100273514,0.0427964849066761,0.047606479493926,0.0011017107018389,0.047606479493926,3.807354922057604
tasmax,tws,-0.0061575705436307,-0.0063800739929485,0.0,0.0118492892956691,0.0477497703347365,0.0036576756768924,0.0477497703347365,3.807354922057604
minSoilDepthFrac_forest,qr,-0.0036157959205181,-0.0060076355284813,0.0078111282336452,0.0478942458299987,0.0467284441201049,0.0037411931788671,0.0467284441201049,3.807354922057604
pr,qtot,0.0080922123654932,0.0065700380491433,0.0,0.0420551787114345,0.0463731144809029,0.0033769664343586,0.0463731144809029,3.807354922057604
rootFraction1_forest,potevap,-9.785775242767314e-05,-0.0024666241617066,0.0027959716223353,0.0679720304009542,0.0465892241771517,0.0017720212052617,0.0465892241771517,3.807354922057604
