input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
tasmax,potevap,0.0072542816428281,0.0075144455932246,0.0,0.0759680360816317,0.0261000121027591,0.0007043066356947,0.0261000121027591,3.5849625007211565
minSoilDepthFrac_forest,tws,0.0012609047933372,0.0024713709298722,0.0037261365549214,0.0295825029564713,0.0261086900837694,0.0004987034288837,0.0261086900837694,3.5849625007211565
pr,tws,-0.0031176442914219,-0.0035611536107181,0.0061337535654324,0.0212325822098051,0.0258242478951754,0.0012130335129454,0.0258242478951754,3.5849625007211565
tasmax,qr,-0.0002647530183756,0.005487053775249,0.0016298305624449,0.0388655565454192,0.028980898567816,0.0037249592225959,0.028980898567816,4.0
minSoilDepthFrac_forest,evap-total,0.0082911103062913,0.0058929719042373,0.0,0.07501228429971,0.026566244716159,0.0018689844260825,0.026566244716159,3.5849625007211565
pr,evap-total,-0.0022750838025301,-5.870834902450879e-05,0.0,0.0370215900702575,0.0260535824523559,0.000303871670171,0.0260535824523559,3.5849625007211565
minSoilDepthFrac_forest,potevap,-0.0043265272147128,-0.0032410074327743,0.0039083808040345,0.0789722229399812,0.0261205459582321,0.0010877929611895,0.0261205459582321,3.5849625007211565
tas,tws,0.0049926562342076,-0.0061937183665582,0.0,0.0298410096391944,0.0259584196027549,0.0007710652539922,0.0259584196027549,3.5849625007211565
pr,potevap,-0.0022128701222408,0.002623004048616,0.0,0.0366740148285188,0.0258054821394729,0.0004925587131497,0.0258054821394729,3.321928094887362
minSoilDepthFrac_forest,qtot,-0.0065619764167853,-0.0058874784422322,0.0,0.0333184885700005,0.0273461667001211,0.0022661491018365,0.0273461667001211,3.807354922057604
pr,qtot,0.0055920559544169,0.0020170378181917,0.0,0.0197194614948456,0.0263117841359779,0.000626035998822,0.0263117841359779,3.5849625007211565
pr,qr,-0.0031174726265832,-0.0032871442224265,0.0016672699300528,0.0224674298332792,0.0285863400753817,0.0040589828738104,0.0285863400753817,3.807354922057604
tasmax,tws,0.0069722570871125,-0.0025241233962935,0.0,0.0299955433660676,0.0263428748791025,0.0008240012574584,0.0263428748791025,3.5849625007211565
tas,evap-total,0.003099892209309,0.0028225351637992,0.0,0.0740711060118292,0.0248211320561947,0.0009999767172575,0.0248211320561947,3.321928094887362
minSoilDepthFrac_forest,qr,0.0037428453330081,-6.452738255444162e-05,0.0007215286685386,0.0395875421696458,0.029214442237825,0.0030447881337514,0.029214442237825,4.0
tasmax,evap-total,-0.0027354106410007,-0.0011331051459121,0.0020317487605279,0.074390924283591,0.0256454934361861,0.0006287626598787,0.0256454934361861,3.321928094887362
tas,qtot,-0.0064231154133057,-0.0067286277099636,0.0,0.033412086768608,0.0254394481123466,0.0003140467932489,0.0254394481123466,3.321928094887362
tas,potevap,0.0006456554762292,0.0024887034842521,0.0,0.0751834436685122,0.0261477078088191,0.0011733251794319,0.0261477078088191,3.321928094887362
tas,qr,0.0029582826300331,4.114887655916109e-05,0.0,0.0386437205743493,0.0282104937864834,0.001890702361252,0.0282104937864834,3.807354922057604
tasmax,qtot,-0.0019961812017719,0.0004773191700252,0.00106138998947,0.0332368732913051,0.0260927491061156,0.0006834608680026,0.0260927491061156,3.5849625007211565
ps,qr,-0.0026285654889633,0.0007694660294791,0.0014486986612203,0.0327860531950065,0.0287525120289351,0.0027117191210762,0.0287525120289351,3.807354922057604
tasmin,tws,-2.0350562770413312e-05,-0.0040923999289104,0.0017572462973109,0.0300228220382843,0.0248796761445798,0.0003084390299894,0.0248796761445798,3.321928094887362
tasmin,qr,0.0049884108460523,0.0063087227790188,0.0034716344358614,0.0380803999884242,0.0280104092062707,0.0024645636388273,0.0280104092062707,3.807354922057604
ps,potevap,0.0004375197869013,0.0056558712405078,0.0003381458197591,0.05994771403961,0.0265985329621917,0.000941725722169,0.0265985329621917,3.5849625007211565
rlds,potevap,-0.0033409557900319,-0.0049328029621334,0.0,0.0733979937443325,0.0266722742408049,0.0018659751321068,0.0266722742408049,3.5849625007211565
ps,qtot,0.0035038164368493,0.0005162992549525,0.0,0.0287363858353583,0.025694848914619,0.0007991093333503,0.025694848914619,3.5849625007211565
tasmin,evap-total,-0.0039395009590425,-0.0024354298055917,0.0004579643673112,0.0724603823726491,0.0251576970337733,0.0009060508215829,0.0251576970337733,3.5849625007211565
rlds,qtot,-0.0024420808130039,-0.0051362456965425,0.0003177073666247,0.0328950623907084,0.0265542903012409,0.0015241266690053,0.0265542903012409,3.5849625007211565
rlds,evap-total,0.0017527749870684,0.0044100732225912,0.0,0.0727612401351817,0.0254168961786757,0.0004133289172843,0.0254168961786757,3.5849625007211565
ps,tws,0.0018910125497884,0.0053090939263755,0.0037523992674364,0.0259454590552584,0.0262222997186886,0.0015354206662149,0.0262222997186886,3.5849625007211565
rlds,tws,-0.0044468008680958,0.001723573637262,0.003275053140018,0.0300057888945669,0.025426115723347,0.0002961237857719,0.025426115723347,3.321928094887362
rlds,qr,-0.0008988952402717,-0.0005969765434255,0.0,0.0383200842185934,0.0300433323568766,0.0048707959143306,0.0300433323568766,4.0
tasmin,qtot,0.0013946822738843,0.0024666870322364,0.0018552361144443,0.0332180269172403,0.0267775652997095,0.0025055223263642,0.0267775652997095,3.807354922057604
ps,evap-total,-0.0039299995117008,0.0014272421178349,0.0010527237812079,0.0584722291223749,0.0249479549530997,0.0003727731618107,0.0249479549530997,3.5849625007211565
tasmin,potevap,0.0008720881697955,0.0013054353298264,0.0005278670535044,0.0744974412257955,0.0254925155905957,0.00054511553529,0.0254925155905957,3.5849625007211565
sfcwind,tws,0.0022464784134253,0.0003138219672183,0.0023493355267252,0.0265519590420651,0.0251279859276419,0.000384774851581,0.0251279859276419,3.5849625007211565
sfcwind,qr,-0.0063625231794501,-0.0039821533232702,0.0013652436410627,0.0307146604693174,0.0288241192003235,0.0035223002595382,0.0288241192003235,3.807354922057604
rsds,qtot,0.0012351972937317,0.0046659740602311,0.0016625445457103,0.0333839640796885,0.0254341235896658,0.0006449328692397,0.0254341235896658,3.5849625007211565
rsds,potevap,-0.0047947127539643,-0.0040303316190149,0.0008454331114382,0.074757799585282,0.02655325908223,0.0013554941709989,0.02655325908223,3.321928094887362
rsds,tws,0.0053194149382753,-0.0007575052348205,0.0,0.0304108626689802,0.0264705142243486,0.0017243321337542,0.0264705142243486,3.5849625007211565
