input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,-0.0002819672221126,-0.0014528906094339,0.0095692568675369,0.0518503613409386,0.0631849019099933,0.0025046017717018,0.0631849019099933,3.807354922057604
tasmin,qr,0.0022055150656998,0.0010030760040623,0.0,0.0569397937957279,0.0637320064459145,0.0023611055871569,0.0637320064459145,3.807354922057604
rootFraction1_forest,qtot,0.0044416850770925,0.0085065686859777,0.0006201754184891,0.0538197130871511,0.0618420260109065,0.0012995718514663,0.0618420260109065,3.807354922057604
tas,qr,0.0002705347452126,-0.0024689715451312,0.0,0.0585051153063921,0.0640116541131494,0.0044941278212266,0.0640116541131494,3.807354922057604
tasmax,evap-total,0.0073127598595478,0.0050303385592035,0.0045676360166204,0.0833395182363311,0.0607755882310054,0.0027346373931077,0.0607755882310054,3.807354922057604
interceptcap_forest,qtot,0.0113912768404265,-0.0024449774343424,0.0016321554786005,0.0502222633653135,0.0659820992577214,0.0033710427662253,0.0659820992577214,3.807354922057604
tasmax,potevap,0.0003456428495568,-0.0072243762779039,0.0,0.0781172052450229,0.0660062840647406,0.0025415776557233,0.0660062840647406,3.807354922057604
tasmin,tws,-0.0011377852741553,-0.0005304927896905,0.0,0.0446399829760988,0.0654663721223771,0.0059482425929123,0.0654663721223771,3.807354922057604
minSoilDepthFrac_forest,potevap,0.0037843394091293,0.0123364483288917,0.0,0.086962261676403,0.0617956083143363,0.0031023177886953,0.0617956083143363,3.321928094887362
minSoilDepthFrac_forest,evap-total,0.0214629966992886,0.0223657320519808,0.0,0.0921833083548378,0.0622997015209285,0.001956405075215,0.0622997015209285,3.5849625007211565
kc_forest,tws,-0.0151159290482797,-0.0284145785817391,0.0072355314663097,0.0426807136936332,0.0638656622670678,0.000954006486002,0.0638656622670678,3.5849625007211565
tasmax,qtot,0.0148559480514396,0.0156931951641083,0.00726936306022,0.0528612593089673,0.0627994939973913,0.0020227811077403,0.0627994939973913,3.5849625007211565
tas,tws,0.0125387610825442,0.00410193600547,0.0089691374673819,0.0456422940000874,0.0629677130750728,0.001782879091626,0.0629677130750728,3.5849625007211565
ps,qr,0.0020417376249301,0.0107449563980208,0.0030131891024547,0.0422058841314564,0.061716923637188,0.0021582994907643,0.061716923637188,3.5849625007211565
tasmin,potevap,-0.0038958478571607,-0.010169638726937,0.0032565470669316,0.0784541387809898,0.0629942886780758,0.003721959779237,0.0629942886780758,3.807354922057604
tasmin,evap-total,0.0071661309237462,0.0039731957746083,0.0106302506858568,0.0833165950566271,0.0629204087562177,0.0040564276042479,0.0629204087562177,3.5849625007211565
minSoilDepthFrac_forest,qtot,-0.0199630468050166,-0.021705330241701,0.0,0.0554853045215201,0.0639983521724888,0.00335650861521,0.0639983521724888,3.807354922057604
kc_forest,potevap,0.0214290110171882,0.0272929607336267,0.0,0.0682484405202035,0.0616956235405744,0.0011755824477993,0.0616956235405744,3.5849625007211565
kc_forest,evap-total,-0.0031804193846295,-0.0012543879699522,0.0,0.0727863140899942,0.0622144863522313,0.0012688346961982,0.0622144863522313,3.807354922057604
ps,tws,-0.0106805781293892,-0.0104639014168373,0.0072883290222831,0.0336839277319007,0.0635608870365237,0.0018555787695217,0.0635608870365237,3.5849625007211565
pr,qr,-0.0057510150996483,-0.0028675850038491,0.0062341957596867,0.039803202084864,0.0653491915584424,0.003465091823896,0.0653491915584424,3.807354922057604
tasmin,qtot,-0.0150645265453812,-0.0075964793788719,0.0034853280301421,0.0515355340603713,0.0650314878453261,0.0025353641769059,0.0650314878453261,3.5849625007211565
tas,potevap,-0.0021361935857759,-0.0021393963859868,0.0027284828134774,0.0820683250427208,0.0699767773373984,0.0090922025403277,0.0699767773373984,3.807354922057604
tas,evap-total,-0.0029126084371834,0.0017367964829092,0.0062945475774691,0.0872040429732136,0.0612295832114548,0.0020389286119678,0.0612295832114548,3.807354922057604
kc_forest,qtot,-0.004569728981348,-0.0067632070243873,0.0,0.0478763159810332,0.0676510701590037,0.0042079356940233,0.0676510701590037,3.807354922057604
tas,qtot,0.0056762845133181,0.0009458789655074,0.0,0.0525414691346827,0.0647975296605138,0.0015198035428945,0.0647975296605138,3.807354922057604
pr,tws,-0.000890137672625,-0.001882870619089,0.0053759280488376,0.0314388797034702,0.0642336146831278,0.0049404032658529,0.0642336146831278,3.807354922057604
rootFraction1_forest,qr,0.0208020608160168,0.0104084949372365,0.005082548985464,0.0590115542457187,0.0637753236771345,0.0023775859156355,0.0637753236771345,3.807354922057604
ps,potevap,0.0044582371559723,0.0039985027770935,0.0,0.0566825003590895,0.0616549817098093,0.0013756549969468,0.0616549817098093,3.5849625007211565
ps,evap-total,-0.0007414034752595,0.0116315346688558,0.0075599278599023,0.0582760441848903,0.0627708695235454,0.0011868942612456,0.0627708695235454,3.5849625007211565
interceptcap_forest,qr,0.005267224975565,0.0031132773076368,0.0169485023134994,0.0550415523280444,0.0682829723332565,0.0079406648108705,0.0682829723332565,3.807354922057604
rootFraction1_forest,tws,0.0019983542663527,-0.0019425638763864,0.0012499094575133,0.0476245567119837,0.0629683445172126,0.0035820185827915,0.0629683445172126,3.5849625007211565
tasmax,qr,-0.00872519658438,-0.0077362724298474,0.0018158403656283,0.0581781897639442,0.0621448118066631,0.0040571102913015,0.0621448118066631,3.5849625007211565
interceptcap_forest,tws,-0.0036234917713387,-0.0060100821074549,0.0039895447330424,0.0424231419217155,0.0621615438150827,0.0024939286765454,0.0621615438150827,3.5849625007211565
pr,evap-total,0.0148046384108269,0.0040404085054075,0.0048321970372757,0.0542790457780563,0.0665295272771832,0.0038276638860661,0.0665295272771832,3.5849625007211565
pr,potevap,0.0021833582995491,0.0083263144674962,0.0081274384761185,0.050929273336401,0.066504819818472,0.0045662573569301,0.066504819818472,3.807354922057604
ps,qtot,-0.0290025050571454,-0.0226835712316731,0.0075071639660944,0.0403885053805968,0.0614460022607561,0.0024345885322111,0.0614460022607561,3.5849625007211565
tasmax,tws,-0.006071643555742,0.0043783578943848,0.0,0.0464558959133681,0.0613499803222231,0.0027854792948724,0.0613499803222231,3.5849625007211565
minSoilDepthFrac_forest,qr,-0.0044104607877485,-0.0012050185445467,0.0050042355137591,0.0608787156118095,0.0632844531247347,0.0024291850966592,0.0632844531247347,3.807354922057604
pr,qtot,0.0043440083688981,-0.0021980113031738,0.0081569835926718,0.0365359600533428,0.0619867278238437,0.0011347002639563,0.0619867278238437,3.5849625007211565
rootFraction1_forest,potevap,0.0020100126065089,0.0038838575593084,0.0,0.0830965040568488,0.0626772790855935,0.0014243058286907,0.0626772790855935,3.5849625007211565
minSoilDepthFrac_forest,tws,-0.0073905824138608,-0.0056322496027752,0.0110862628961747,0.0489682802419853,0.0638189887725194,0.0009343951481864,0.0638189887725194,3.5849625007211565
interceptcap_forest,potevap,-0.0007328828504437,0.0029707401661102,0.0048064299415786,0.0800816038989944,0.0650849939032318,0.0033402398064243,0.0650849939032318,3.807354922057604
interceptcap_forest,evap-total,0.0011122972593027,0.0014931575321487,0.0027305866773481,0.0796887493344481,0.0619249477792563,0.0019453588051857,0.0619249477792563,3.807354922057604
rootFraction1_forest,evap-total,-0.0098667692322397,-0.0111634936376204,0.0043464111596813,0.0906813061702539,0.0659590950249348,0.003884253632313,0.0659590950249348,3.5849625007211565
hurs,qr,-0.0112751583178024,-0.0134273569936266,0.0155917099548474,0.0464478488639994,0.0654500254160232,0.0058421952467638,0.0654500254160232,3.5849625007211565
rlds,qr,-0.0086100297321117,-0.0010976662549518,0.0040988705813305,0.0552831412923517,0.0630171957704408,0.0049903980320836,0.0630171957704408,3.807354922057604
huss,qr,-0.0168759833921358,-0.0042967489848598,0.0045618432017322,0.0573655613185628,0.0653421309402071,0.0046475158657085,0.0653421309402071,3.807354922057604
sfcwind,qr,0.0089857421524224,0.0091539354944349,0.0,0.0442630223008831,0.0650457499428217,0.0027075735257358,0.0650457499428217,3.807354922057604
hurs,tws,0.0066106262041699,0.0045318663258404,0.0094726947450336,0.0371130125739278,0.0631165795826769,0.0025481934685694,0.0631165795826769,3.5849625007211565
rlds,tws,0.0078904860375474,0.003035605443995,0.0,0.0447439522797163,0.0641089132530746,0.002001421350376,0.0641089132530746,3.5849625007211565
sfcwind,tws,-0.0209772165044901,-0.0129401842903505,0.0032710422430231,0.0343668671393108,0.0660322364252066,0.0032906604044252,0.0660322364252066,3.807354922057604
huss,tws,0.0095695840662868,0.0114401020045093,0.0,0.0433228777839921,0.0637872530719913,0.0036591164526238,0.0637872530719913,3.807354922057604
hurs,potevap,-0.0016523031991911,-0.0023856153315966,0.0,0.0604832631816895,0.0603710318260373,0.0020712854318184,0.0603710318260373,3.807354922057604
hurs,evap-total,0.0088546267126541,0.005567975374222,0.0126504563362601,0.0650914546848201,0.0621092460663959,0.0016550539569502,0.0621092460663959,3.807354922057604
rsds,qr,0.0154776196519288,0.0039583778887434,0.0,0.0568325662016405,0.0607314425113166,0.0017329057339621,0.0607314425113166,3.807354922057604
rlds,potevap,-0.0138003250013853,-0.0120742276641894,0.004688276900322,0.0777692744722189,0.0622157556152607,0.0021714988695325,0.0622157556152607,3.5849625007211565
rlds,evap-total,-0.001740152290834,-0.0039520332956071,0.0021340497356945,0.0824209575166564,0.0628038849795519,0.0018561636317233,0.0628038849795519,3.807354922057604
hurs,qtot,0.009834202294911,0.00565196899699,0.0012046568063333,0.0429099698691242,0.0638132440599631,0.0064772094549457,0.0638132440599631,3.807354922057604
huss,evap-total,0.0205804622633096,0.0139652437460595,0.0,0.0854112531287915,0.0633060527972396,0.0023918990323727,0.0633060527972396,3.321928094887362
