input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
tas,potevap,-0.0045396784848172,-0.0065166142109581,0.0049283697399067,0.0798558887094175,0.0496108017563604,0.0010812990810893,0.0496108017563604,3.807354922057604
rootFraction1_forest,tws,-0.0052389138304727,-0.0035403188054297,0.0,0.0093710111531993,0.0484357473409826,0.001538002434823,0.0484357473409826,4.0
interceptcap_forest,evap-total,0.0059344839594533,0.005774008823807,0.002291497312389,0.0366416400695617,0.0483997832214961,0.0013436871756097,0.0483997832214961,3.807354922057604
pr,qr,-0.0018712196495325,-0.015403022449028,0.0038440229770104,0.0307052725460015,0.0487679842810503,0.0019321990042401,0.0487679842810503,3.807354922057604
ps,qtot,-0.0116990491766794,-0.0051937455274482,0.0038986709595638,0.0538975685386162,0.0481398611630825,0.0010454643279821,0.0481398611630825,3.807354922057604
kc_forest,qr,0.0152394136639278,0.00877740969682,0.0,0.0352235625826608,0.0493487058729079,0.0029946917105618,0.0493487058729079,3.807354922057604
tasmax,qtot,0.0020523941205827,0.0058622746538155,0.0,0.0557658759124497,0.0490068997682795,0.0010381559696538,0.0490068997682795,3.807354922057604
tasmax,potevap,0.0062490017221771,0.0053250711831522,0.0037736665106438,0.0773968429776233,0.0514115390697944,0.0042933719736855,0.0514115390697944,4.0
tasmin,qtot,0.0007156637031225,0.0016775730756617,0.0,0.0561613960157762,0.0499199337100018,0.0023170107767425,0.0499199337100018,3.807354922057604
ps,potevap,-0.0099220916354933,-0.0133948186544911,0.0,0.0747949693167684,0.047548309260768,0.0018473321806451,0.047548309260768,3.807354922057604
tas,tws,-0.001991445445112,-0.0070136118306937,0.0012498827740072,0.0092392691536327,0.0488817138989238,0.0025938668609207,0.0488817138989238,3.807354922057604
minSoilDepthFrac_forest,qtot,0.0010253838221022,-0.0040432257967961,0.0,0.0610027054542655,0.0484403768268572,0.004301004999915,0.0484403768268572,3.807354922057604
rootFraction1_forest,evap-total,-0.003638909689999,-0.0034968189928614,0.0,0.0466444375847341,0.0504703429366344,0.0018074903703561,0.0504703429366344,3.807354922057604
minSoilDepthFrac_forest,potevap,-0.0027952100969317,0.0015272739146204,0.0,0.0848139947122416,0.0478509180878642,0.0057290300615521,0.0478509180878642,3.807354922057604
tasmin,potevap,-0.0041954865195179,-0.0049055814604716,0.0,0.0777057372749894,0.0486208830108333,0.0013437846683503,0.0486208830108333,3.807354922057604
interceptcap_forest,qr,-0.0113284635470091,0.0028734839838859,0.0044388730178308,0.0307041510376277,0.0493976536985283,0.0035204729175873,0.0493976536985283,3.807354922057604
ps,tws,-0.0199164559500126,-0.0077843781864646,0.0,0.0090037385954972,0.0507209769802202,0.0017238736536551,0.0507209769802202,3.807354922057604
tas,evap-total,0.0015896650900017,0.004469910211333,0.0,0.0459862936337932,0.0503419453529906,0.0012652653846223,0.0503419453529906,3.807354922057604
tasmax,tws,-0.0128587428776329,-0.0025214161378096,0.0,0.0093792479303058,0.0478234598631542,0.0016249444660189,0.0478234598631542,3.807354922057604
pr,qtot,0.0049135560965802,0.0028658064660087,0.0,0.0442238899162382,0.0500638232304643,0.0020029186336971,0.0500638232304643,3.807354922057604
rootFraction1_forest,qr,-0.0015361615736641,4.20751331151774e-06,0.0039077549088322,0.0374840552680861,0.0473641235265064,0.0011129577662602,0.0473641235265064,3.807354922057604
kc_forest,qtot,0.0109695813024994,0.0098993228126523,0.0,0.0516541362393871,0.04881275839517,0.0014227277592794,0.04881275839517,3.807354922057604
tasmin,tws,-0.0083556842528931,-0.0004733257506941,0.0,0.0092060462531603,0.0520612656452749,0.0041860741887019,0.0520612656452749,3.5849625007211565
minSoilDepthFrac_forest,tws,0.0072493362270464,0.0055794914699503,0.0003477316439646,0.0107911182660032,0.0515940957176094,0.0066504271591808,0.0515940957176094,3.807354922057604
pr,potevap,-0.0029963305648021,-0.0040406610991506,0.0069273802888369,0.0599351106796044,0.0502820849490304,0.003209056122643,0.0502820849490304,3.807354922057604
kc_forest,potevap,-0.0046401677405342,-0.0051129759976841,0.0,0.0698358575636261,0.0487717636732962,0.0020816770222637,0.0487717636732962,3.807354922057604
tasmax,evap-total,-0.00836007204513,-0.0086122668051496,0.0,0.0434272329906045,0.0484052907233468,0.0010274216676302,0.0484052907233468,3.807354922057604
ps,evap-total,-0.0152735907273721,-0.0175013002578566,0.0011914117359106,0.0478499109007463,0.0482722074077152,0.0016882758571569,0.0482722074077152,3.5849625007211565
tas,qr,0.003132774761503,0.0074151250407767,0.0022371659079771,0.0371820531884988,0.049757741018427,0.002083098959624,0.049757741018427,3.807354922057604
minSoilDepthFrac_forest,evap-total,0.0145315037228243,0.0132238813852667,0.0,0.051651331805438,0.0494258621972546,0.0043201059331429,0.0494258621972546,3.5849625007211565
interceptcap_forest,qtot,-0.0051651295014461,-0.0025775051233049,0.0,0.0435987728942382,0.0490901912275255,0.0012547545126452,0.0490901912275255,3.5849625007211565
tasmin,evap-total,0.0120970493326868,0.0127924365016655,0.0,0.0455455434059795,0.0495061461395991,0.0010811245832017,0.0495061461395991,3.5849625007211565
interceptcap_forest,potevap,0.0010801892112457,-0.0049178628125395,0.0082837842683725,0.0592136871254857,0.0485800728320864,0.0016521407258287,0.0485800728320864,3.807354922057604
pr,tws,-0.0106613661594977,-0.0075580457802386,0.0113830763923941,0.0082074230140301,0.0493719090959499,0.0013782935971555,0.0493719090959499,3.807354922057604
kc_forest,tws,0.0030502993640344,0.0042962072356947,0.0,0.0092750767800153,0.0476417087144503,0.0018966190719049,0.0476417087144503,3.807354922057604
tasmax,qr,0.0061178072719308,-0.0016514904945333,0.0,0.0363037699761786,0.0485853989482405,0.001882561242586,0.0485853989482405,4.0
ps,qr,-0.0119095859594234,-0.0024880218892628,0.0016278548208443,0.035615535975764,0.0477705417339109,0.0028800172925709,0.0477705417339109,3.807354922057604
rootFraction1_forest,qtot,0.0005814009188239,-0.0051524008241642,0.0,0.0569041155712587,0.0486534870151721,0.0009290736246492,0.0486534870151721,3.5849625007211565
rootFraction1_forest,potevap,0.0016049237416983,0.0003595706749066,0.0021671669878031,0.0781787623356636,0.0495531563044016,0.0018072843911322,0.0495531563044016,3.807354922057604
minSoilDepthFrac_forest,qr,0.0017804256128992,0.0063788027436632,0.0,0.0387537835194468,0.0461998726937556,0.0022031265990888,0.0461998726937556,3.807354922057604
interceptcap_forest,tws,-0.0029742893908598,0.0039948506232054,0.0116602094287747,0.0082224358556947,0.0485750119702256,0.0007161959217425,0.0485750119702256,3.5849625007211565
tasmin,qr,-0.0026058631061994,-0.0115900882180797,0.0,0.0371112301836511,0.0474882248598628,0.0025751065192206,0.0474882248598628,3.5849625007211565
pr,evap-total,0.0081223762667735,0.0086326022176926,0.0,0.0350311001807345,0.0491197882660566,0.0013853697578731,0.0491197882660566,3.807354922057604
kc_forest,evap-total,-0.0077102713822985,-0.0063754304480175,0.000427491200214,0.0413640783905714,0.0486151392165323,0.001845910138084,0.0486151392165323,3.807354922057604
tas,qtot,0.0025576175992405,0.0042228356576405,0.0003582291715327,0.0547441959998315,0.0488600181234217,0.0012145091485161,0.0488600181234217,3.807354922057604
sfcwind,tws,-0.00088231850382,0.001874360143694,0.0,0.0083121632937755,0.0500582697720473,0.0029959620013622,0.0500582697720473,3.807354922057604
huss,evap-total,0.0139710330351391,0.0103107943522855,0.0030900905986186,0.0420868457939725,0.050934553434506,0.0035988930789515,0.050934553434506,3.807354922057604
rsds,qtot,0.0128094428037529,0.016176041270562,0.0,0.0533261321137951,0.0492331567455606,0.0017153217983904,0.0492331567455606,3.807354922057604
hurs,qtot,0.0091156674916312,0.0085403673996077,0.0055481687733376,0.0537294311563115,0.0505171098157554,0.0012540500427566,0.0505171098157554,3.807354922057604
