input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
tas,potevap,-0.0031948661112615,-0.0039021335093675,0.0,0.0785914247107859,0.048766994542719,0.0016899919649868,0.048766994542719,3.807354922057604
rootFraction1_forest,tws,-0.0231110428682679,-0.0031386716896961,0.0021184029706144,0.0099091011663852,0.0481203634488274,0.0008939771526235,0.0481203634488274,3.807354922057604
interceptcap_forest,evap-total,0.0094592383491461,0.0074462814944778,0.0,0.0365121364383989,0.0484084300565078,0.0013629365752671,0.0484084300565078,3.807354922057604
pr,qr,-0.0029488796283961,-0.0058066537287225,0.0,0.031482103935602,0.0495038842538783,0.0021967153374942,0.0495038842538783,3.807354922057604
ps,qtot,0.0077594819450148,0.0146717899060818,0.0057350956406594,0.0552455147496495,0.0489201423651721,0.0015155715138191,0.0489201423651721,3.807354922057604
kc_forest,qr,-0.000182512995292,0.0119892754934489,0.0,0.0338379461654603,0.0452392505100441,0.0021845476140724,0.0452392505100441,3.5849625007211565
tasmax,qtot,-0.003005559529767,-4.1526360167788655e-05,0.0,0.0550249379371275,0.0494838793913668,0.0010377286296013,0.0494838793913668,3.807354922057604
tasmax,potevap,-0.0059557332392865,-0.0067673187873659,0.0057073897435149,0.0782521786513495,0.0489063395438762,0.0015499510634793,0.0489063395438762,3.807354922057604
tasmin,qtot,-0.0047063862971257,-0.0055449637637676,0.0075065921381858,0.0563726500037709,0.0496619940160824,0.0014931427554445,0.0496619940160824,3.807354922057604
ps,potevap,-0.0043258552592778,-0.0071018989029796,0.0053464281577966,0.0748141329718424,0.0494568700114614,0.0022665527413659,0.0494568700114614,3.807354922057604
tas,tws,-0.0081655217792401,-0.0064574770913223,0.0127798672887973,0.0092842422525957,0.0494606759612057,0.0009055129109601,0.0494606759612057,3.807354922057604
minSoilDepthFrac_forest,qtot,-0.0011856638557753,-0.0037075569944566,0.0044409515070213,0.061324209856329,0.0461853562589263,0.0011410399764873,0.0461853562589263,3.807354922057604
rootFraction1_forest,evap-total,0.0063940030935878,0.0093821610376851,0.0038707178633226,0.0459480933127171,0.0508421580640607,0.002285744744811,0.0508421580640607,3.5849625007211565
