input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,-0.0039064960656212,-0.0068474570320915,0.0,0.0348406578190208,0.0466344481061283,0.0018982102633392,0.0466344481061283,3.807354922057604
tasmin,qr,9.15339443990996e-05,0.0047401249675697,0.0064653926218385,0.0398915780041595,0.0463156507123296,0.0009827360590095,0.0463156507123296,3.807354922057604
rootFraction1_forest,qtot,-0.0070727090375688,-0.000800285345342,0.0031566588634044,0.0517232427568637,0.0449781715996145,0.0008110402834968,0.0449781715996145,3.807354922057604
tas,qr,-0.0038805805184894,-0.0072168457971604,0.0,0.0410939135772296,0.0471384274323636,0.0027344349602846,0.0471384274323636,4.0
tasmax,evap-total,-0.0085955075004367,-0.0084103179313982,0.0,0.0634885721835987,0.0466135536394602,0.0014318469566691,0.0466135536394602,3.807354922057604
interceptcap_forest,qtot,0.0055035919104974,0.0073711609559226,0.0071387785696162,0.0484404163911477,0.044371584694478,0.0015163013572528,0.044371584694478,3.807354922057604
tasmax,potevap,0.0010698889528142,-0.0007192067679676,0.0078875495484647,0.0588906907100156,0.0447955006213644,0.0007623105017645,0.0447955006213644,3.807354922057604
tasmin,tws,-0.0047914043736452,-0.0107176379744177,0.0,0.0122788588084989,0.0466328049237055,0.0009260005463613,0.0466328049237055,4.0
minSoilDepthFrac_forest,potevap,-0.0018658540988344,-0.001678429411391,0.0,0.0742692468525517,0.046384090280683,0.0037247617864973,0.046384090280683,4.0
minSoilDepthFrac_forest,evap-total,-0.0061979940081773,-0.0084708174488191,0.0001022416553224,0.0789192400169887,0.0475334717905371,0.0051863788758946,0.0475334717905371,3.807354922057604
kc_forest,tws,0.0074602168682213,-0.0045720413198984,0.0,0.011287550901609,0.0459909378526218,0.0015246134590412,0.0459909378526218,3.807354922057604
tasmax,qtot,0.0024486663097983,-0.0046251211072237,0.0083219395054481,0.0461672768386175,0.0467355499983712,0.0027956190181956,0.0467355499983712,4.0
tas,tws,0.0008552852689411,-0.0009342649312608,0.0076697798933169,0.0126236223575639,0.0440512485951126,0.001613022243088,0.0440512485951126,3.5849625007211565
ps,qr,0.0115115620491136,0.0074383475354807,0.0,0.0351053618361853,0.0453950938343348,0.0020928427681155,0.0453950938343348,3.807354922057604
tasmin,potevap,-0.0054884584484785,-0.0059932610328372,0.0030386609139405,0.0588779026228729,0.0472380119707765,0.001667969793402,0.0472380119707765,3.807354922057604
tasmin,evap-total,-0.0069434179072657,-0.0110371152378792,0.0156027239991969,0.0625233911924297,0.0469044990017315,0.0027382210325832,0.0469044990017315,3.807354922057604
minSoilDepthFrac_forest,qtot,0.0007653760234026,-0.0012533082430162,0.0,0.0566234621052987,0.0455898887314855,0.004061000604998,0.0455898887314855,3.807354922057604
kc_forest,potevap,0.0045862923407745,0.0077907246171367,0.0,0.0511806975816753,0.0458593414202882,0.0021782395462105,0.0458593414202882,3.5849625007211565
kc_forest,evap-total,-0.004258363751929,-0.0051553119246243,0.0027696245449728,0.0547795073314734,0.0463834670804805,0.0023115750060093,0.0463834670804805,3.807354922057604
ps,tws,0.00082736339182,0.0052960175563587,0.0,0.0115050988375905,0.0455755212602291,0.0007095999346413,0.0455755212602291,3.807354922057604
pr,qr,-0.0086750379339965,-0.009070578794294,0.0041971042491795,0.0359730259849491,0.0455317945190786,0.0009963176611545,0.0455317945190786,3.807354922057604
tasmin,qtot,0.0043508806974141,0.0001696705933648,0.0046678013556196,0.0446127875707644,0.0446951486293672,0.0011469406232163,0.0446951486293672,3.807354922057604
tas,potevap,0.0090402718111711,0.0057988766749534,0.0019812523822579,0.0614098248806845,0.0471346426146407,0.0039777426135001,0.0471346426146407,4.0
tas,evap-total,0.0056788431040889,0.0049525949712535,0.0,0.0638781817387901,0.0451350186290073,0.0017044852882314,0.0451350186290073,3.807354922057604
kc_forest,qtot,-0.0047089115985731,0.0003520376892437,0.0019026031249484,0.0407260035290135,0.0458554830156667,0.0007209002025556,0.0458554830156667,3.807354922057604
tas,qtot,-0.0076342058146805,-0.0067656577564243,0.0006382389214021,0.0483525609718799,0.046605676124276,0.0018072049430971,0.046605676124276,4.0
pr,tws,0.0073154103129556,0.0129581075874945,0.0,0.0110383108417035,0.0467920558149898,0.0016296285902597,0.0467920558149898,3.5849625007211565
rootFraction1_forest,qr,0.0087110363111513,0.0034603516730409,0.0,0.0438381902992309,0.0453100464941828,0.000775101125092,0.0453100464941828,3.807354922057604
ps,potevap,0.0031635671285692,-0.0019501885454699,0.0067733768688675,0.0530045681725123,0.0465720421600549,0.0007913704205861,0.0465720421600549,3.807354922057604
ps,evap-total,0.0003629936561103,-0.0050019384743317,0.0,0.0564032132564742,0.0456344647931457,0.0023827249473606,0.0456344647931457,3.807354922057604
