input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,0.0057154517234658,0.0112198169260316,0.0009320134179642,0.0342794754548129,0.0465930114699352,0.0014284870226088,0.0465930114699352,3.807354922057604
tasmin,qr,-0.0037294885329925,-0.0078665201604848,0.0095478996014568,0.037835406215839,0.0497279933181648,0.0028903663188138,0.0497279933181648,3.807354922057604
rootFraction1_forest,qtot,-0.0126155399134801,-0.0075718888938281,0.0,0.0558275639361915,0.0487013870611331,0.0020290857777266,0.0487013870611331,3.807354922057604
tas,qr,0.0205208766197308,0.019007081618479,0.0010429951679391,0.0372441250508691,0.0498093872264787,0.0039420763643056,0.0498093872264787,3.807354922057604
tasmax,evap-total,-0.0070631589898081,-0.0102275940609484,0.0023248858525279,0.0448087654824226,0.0497339107027278,0.0024888459736791,0.0497339107027278,3.807354922057604
interceptcap_forest,qtot,-0.0023171880413034,-0.0021580588339392,0.0050256977838945,0.0435570415870032,0.0493342232727397,0.0013688800396543,0.0493342232727397,3.807354922057604
tasmax,potevap,0.0039027385904403,0.0054522202069776,0.0,0.0769622733822469,0.0485748179347944,0.0011926357729218,0.0485748179347944,3.807354922057604
tasmin,tws,0.0095438041552015,0.0047206371330625,0.0,0.0099038410058471,0.0482428823923528,0.0010683764709664,0.0482428823923528,3.807354922057604
minSoilDepthFrac_forest,potevap,0.0096525056382798,0.0118058824432204,0.002363242952784,0.0860774272774262,0.0481829334987115,0.0028477461450726,0.0481829334987115,3.807354922057604
minSoilDepthFrac_forest,evap-total,-0.0057252777654981,-0.00655894486787,0.0087231242614125,0.0530099094387941,0.0484479693563981,0.0032672804814025,0.0484479693563981,3.807354922057604
kc_forest,tws,-0.0170985025387861,-0.0111039910375702,0.0032880309463951,0.008683400064905,0.0488378248073351,0.0011427556291996,0.0488378248073351,3.807354922057604
tasmax,qtot,0.0096672360060245,0.0127673528460294,3.788582424757436e-05,0.0550379037029529,0.0497595748040818,0.0009115972291975,0.0497595748040818,3.5849625007211565
tas,tws,0.0007247150015928,-0.0170644768428824,0.0,0.0095542147067384,0.04828112945211,0.0020318427443552,0.04828112945211,3.5849625007211565
ps,qr,0.0059683163859561,0.0015767187631451,0.0,0.0346517777460745,0.0502060328302441,0.0038606162370858,0.0502060328302441,3.807354922057604
tasmin,potevap,-0.0007156097838314,0.0015175744554325,0.0,0.0775964896778279,0.050339548762196,0.0012289467797311,0.050339548762196,3.5849625007211565
tasmin,evap-total,-0.0156058280265409,-0.0156685290446939,0.0,0.0444707505365473,0.0493585516677427,0.001560657059155,0.0493585516677427,3.807354922057604
minSoilDepthFrac_forest,qtot,0.000526801882064,-0.0083139575886887,0.0056902690795883,0.0589597986558129,0.048510445195691,0.0031028358491208,0.048510445195691,3.5849625007211565
kc_forest,potevap,-0.0030582357656846,-0.0048605980589148,0.005277520020404,0.07037060437007,0.0473141295056303,0.0015489910238669,0.0473141295056303,3.807354922057604
kc_forest,evap-total,-0.0046729866782369,-0.0035106194441739,0.0,0.0421309474675886,0.0493307967714657,0.0011904586331011,0.0493307967714657,3.5849625007211565
ps,tws,0.0034106094274926,0.0062945518924702,0.0010727900007552,0.0091718817278813,0.0498199142414794,0.001242769220742,0.0498199142414794,3.807354922057604
pr,qr,-0.0083697770466051,0.0023849453506251,0.0014813831459834,0.0297939582287836,0.0489864145259926,0.0036984504500749,0.0489864145259926,3.807354922057604
tasmin,qtot,-0.0033883185451827,-0.0106757518066939,0.000432367301907,0.0562359789993857,0.0489615648607223,0.0022433993749142,0.0489615648607223,3.807354922057604
tas,potevap,-0.0098879421430727,-0.0072311844591288,0.0025295539647034,0.0787606807848939,0.0488182646911571,0.0017120762833337,0.0488182646911571,3.5849625007211565
tas,evap-total,6.296951609511148e-05,-0.0007432244956574,0.0060915810842763,0.0455027924150716,0.048886555328514,0.0010583821027142,0.048886555328514,3.807354922057604
kc_forest,qtot,-0.0080981287952323,-0.0061520827896433,0.0,0.0501635874303554,0.0477704758967121,0.0006862514398022,0.0477704758967121,3.807354922057604
tas,qtot,0.0035357043465947,-0.0047246088732309,0.0,0.055359870955139,0.0509278716960114,0.0017960542902438,0.0509278716960114,3.807354922057604
pr,tws,0.0075671909412691,0.0114727422105932,0.0048357380028871,0.0083472078198955,0.0491127560501591,0.0011823100869216,0.0491127560501591,3.807354922057604
rootFraction1_forest,qr,-0.0168309901237287,-0.012980992163449,0.0,0.035675712531155,0.0467238023043721,0.001719737413997,0.0467238023043721,3.807354922057604
ps,potevap,-0.0019776248992241,0.0001445224260372,0.0,0.0732166151541541,0.0493603614393266,0.0012052198931203,0.0493603614393266,3.807354922057604
ps,evap-total,0.0057756433895552,0.004072249476692,0.004276623601302,0.0458390630478525,0.0496180516648863,0.0014103720949986,0.0496180516648863,3.5849625007211565
interceptcap_forest,qr,-0.0106775846140771,-0.0052476821820139,0.0,0.0300313055041042,0.0489439872054963,0.0031136597270546,0.0489439872054963,3.807354922057604
rootFraction1_forest,tws,0.0029941871932113,-0.0036268383802584,0.0,0.0092206669397399,0.0476519883322626,0.0012606536108812,0.0476519883322626,3.807354922057604
tasmax,qr,-0.0078901762672133,-0.0065676673567309,0.0,0.0368309970336965,0.0516212849828458,0.0067857090384398,0.0516212849828458,3.5849625007211565
interceptcap_forest,tws,-0.0056399148323931,-0.0026510874080653,0.0003268935029909,0.0089016637745319,0.0511280292073451,0.0036747111341239,0.0511280292073451,3.807354922057604
pr,evap-total,0.0060770714145868,0.0081842939627669,0.006471618046131,0.0358277499098895,0.049975900384742,0.0014021280396449,0.049975900384742,3.807354922057604
pr,potevap,0.0059461542095542,0.004803501446159,0.0,0.0573013879218939,0.0491715955274858,0.0015201506095637,0.0491715955274858,3.807354922057604
ps,qtot,-0.0075975342458087,-0.0206994958493232,0.0017589654922645,0.0554151370551694,0.0496806579537312,0.000986652048652,0.0496806579537312,3.5849625007211565
tasmax,tws,-0.0015696661844819,0.0138256293555008,0.0036170803385013,0.0089407797695668,0.049756116107672,0.0022454611470668,0.049756116107672,3.807354922057604
minSoilDepthFrac_forest,qr,0.0172079785106769,0.0043380581677942,0.0018867409776319,0.0404578653903634,0.047355610832853,0.0025083666273393,0.047355610832853,3.5849625007211565
pr,qtot,-0.0058080425802665,-0.009403378523216,0.0008271401120918,0.0440863472946904,0.0493767365937425,0.0020772728920497,0.0493767365937425,4.0
rootFraction1_forest,potevap,-0.0081468145286392,-0.008117123259658,0.0,0.0776869829126309,0.0490947770537116,0.0038172951245518,0.0490947770537116,3.807354922057604
minSoilDepthFrac_forest,tws,-0.0084661542638048,-0.0105199210300853,0.0,0.010108756604596,0.0487261816872976,0.0024184381747817,0.0487261816872976,3.5849625007211565
interceptcap_forest,potevap,0.0008196167271282,0.0045561183669332,0.0,0.0578953684108348,0.0491966807637407,0.0017006814366465,0.0491966807637407,3.807354922057604
interceptcap_forest,evap-total,0.0139523195853817,0.0165580785634424,0.0,0.0371105163379508,0.049772482463833,0.0013825226020697,0.049772482463833,3.5849625007211565
rootFraction1_forest,evap-total,-0.0057877329201067,-0.0061233920179758,0.0,0.0461271201324621,0.0490983342841196,0.0022682344647722,0.0490983342841196,3.807354922057604
hurs,qr,0.0063551283321491,-0.0076499069378732,0.0037917624332353,0.0357327705596212,0.0512700513921926,0.0066618094000954,0.0512700513921926,3.807354922057604
rlds,qr,0.0080628863152222,0.0108468851405037,0.0,0.0379337905525337,0.0489921693872306,0.0034149193813444,0.0489921693872306,3.807354922057604
huss,qr,0.0033064340174288,-0.0015958742210498,0.0,0.0333299964435352,0.0487141069558123,0.0050878183865926,0.0487141069558123,3.807354922057604
