input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
kc_forest,qr,0.0257922924840664,0.0186058420701335,0.0015017974822129,0.0511348910853083,0.0665338059995017,0.0047025526581108,0.0665338059995017,3.807354922057604
tasmin,qr,-0.0061143368517888,-0.0058792855370275,0.0057700587210227,0.0589144714113157,0.0631069363763595,0.0013852567104662,0.0631069363763595,3.5849625007211565
rootFraction1_forest,qtot,-0.0072408043705854,-0.0119619297142295,0.0048811024910051,0.0551366790107123,0.0617423997450058,0.0017545376206945,0.0617423997450058,3.5849625007211565
tas,qr,0.002197080032802,-0.0025271753972884,0.0,0.0589155516206958,0.0637053354927348,0.0017773482875892,0.0637053354927348,3.807354922057604
tasmax,evap-total,-0.000664695030272,0.0095158432102453,0.0,0.0846450446812925,0.064135210750078,0.0022651456561309,0.064135210750078,3.321928094887362
interceptcap_forest,qtot,0.0019536373296027,-0.002124704781538,0.0,0.0483483611796572,0.0647766809301397,0.0017859814723196,0.0647766809301397,3.807354922057604
tasmax,potevap,-0.0013912090394698,0.0020517183883708,0.0,0.0793027559711075,0.0654411781362761,0.00208335939932,0.0654411781362761,3.807354922057604
tasmin,tws,0.0042445399672589,0.0022196609179388,0.0178951387999495,0.0461482370994488,0.0626017629966705,0.0022575941086489,0.0626017629966705,3.807354922057604
minSoilDepthFrac_forest,potevap,-0.0105779511454433,-0.0043002472958381,0.008886703670889,0.0879537294393334,0.0655672073288036,0.0017712840020319,0.0655672073288036,3.807354922057604
minSoilDepthFrac_forest,evap-total,-0.0039046083394142,-0.0032412053888853,0.0,0.0906663680477131,0.0616214827817313,0.0023907513137808,0.0616214827817313,3.807354922057604
kc_forest,tws,-0.00994269575884,-0.0126686812395004,0.007363392901782,0.0410437949394035,0.0637030136587515,0.0051290713805658,0.0637030136587515,3.5849625007211565
tasmax,qtot,0.0055684029980308,0.0033587239587688,0.0032632579854343,0.0501095495497046,0.0641820879851078,0.0012524033760621,0.0641820879851078,3.807354922057604
tas,tws,-0.0089324335052285,0.004054350449151,0.0,0.0460301392188361,0.0621691177071863,0.0020810525068371,0.0621691177071863,3.807354922057604
ps,qr,-0.0115207171175172,-0.0067452157945779,0.0171475247266039,0.0452483694516638,0.0628265105356929,0.0017920320339677,0.0628265105356929,3.5849625007211565
tasmin,potevap,0.0252014484873333,0.0171980990636877,0.0087360148299788,0.0771776990228909,0.062789183577497,0.0035361333620765,0.062789183577497,3.5849625007211565
tasmin,evap-total,0.0090870058607271,0.0132439837243962,0.0,0.0832027775400205,0.0604650284850487,0.0018295435619408,0.0604650284850487,3.5849625007211565
minSoilDepthFrac_forest,qtot,0.0007771109578928,0.0021669393357279,0.0,0.0559149987997756,0.0619983948998369,0.002170083552416,0.0619983948998369,3.807354922057604
kc_forest,potevap,0.000932589405875,0.0016765219421231,0.0,0.0695095711019945,0.0662610391675277,0.0017058548990099,0.0662610391675277,3.5849625007211565
kc_forest,evap-total,-0.0037224085585708,-0.0050296108685056,0.0092147872431169,0.0728977656063644,0.0636692683832267,0.0024776703017439,0.0636692683832267,3.807354922057604
ps,tws,-0.0090006989076649,0.0021713269080253,0.0047248799671617,0.0343970713277978,0.0654796654985554,0.0017636050723275,0.0654796654985554,3.5849625007211565
pr,qr,-0.0118723401865059,-0.0049065860309256,0.0094049159608546,0.0376209736085617,0.0611187827329518,0.0031133480252274,0.0611187827329518,3.807354922057604
