input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
minSoilDepthFrac_forest,qtot,0.0011276207806809,-0.0014198470092933,6.485631912411804e-05,0.0567244800757991,0.0636316940635194,0.0028769751298504,0.0636316940635194,3.5849625007211565
pr,qtot,0.019025680464974,0.0168254190527449,0.0011993567550128,0.0367029996708676,0.0656795525897463,0.002479103467788,0.0656795525897463,3.5849625007211565
ps,tws,-0.0118170588716214,-0.0138271728904191,0.0,0.0341785658749875,0.0622209836074693,0.0009328566295463,0.0622209836074693,3.5849625007211565
minSoilDepthFrac_forest,evap-total,0.0029463808555651,0.0033056000898988,0.0049308720673826,0.0904569781176694,0.0669853884640351,0.005126109425121,0.0669853884640351,3.807354922057604
ps,potevap,0.0138620599331636,0.0159025742829361,0.0061855894366829,0.054354986053009,0.0620126937660859,0.0039956599696131,0.0620126937660859,3.5849625007211565
minSoilDepthFrac_forest,qr,0.0062503604475163,0.0030778812305198,0.0,0.059791260241512,0.0641306276541622,0.0020251472274155,0.0641306276541622,3.807354922057604
rootFraction1_forest,tws,0.0128067466550398,0.0111953993911691,0.0134779062977257,0.0485024261021706,0.0623954576401942,0.0023800105177594,0.0623954576401942,3.5849625007211565
tasmin,tws,0.000791225463005,0.0098962896588661,0.0053018364569963,0.0463324476659117,0.0652024166001539,0.0034087413814248,0.0652024166001539,3.5849625007211565
tasmin,potevap,-0.0096348442726394,-0.0048677788808439,0.0031848734767958,0.0768855813233659,0.0611397107716044,0.0021952565640193,0.0611397107716044,3.807354922057604
pr,evap-total,0.0030441505193603,-0.0020775822689095,0.0089228488788553,0.0525330388509319,0.0655241737255211,0.0029738355165882,0.0655241737255211,3.807354922057604
rootFraction1_forest,potevap,0.0055508307300267,0.0058288021480058,0.0031914389771072,0.0855258346309455,0.0618883909163998,0.0016773176567928,0.0618883909163998,3.5849625007211565
pr,qr,0.0076854020560186,0.0080313263652533,0.0015799561641545,0.0395281587823832,0.0657239309662131,0.003384785577178,0.0657239309662131,3.807354922057604
ps,qtot,-0.005606778501948,-0.007367364115794,0.0012615997699318,0.0376115123094964,0.0628690473052681,0.0029197766513754,0.0628690473052681,3.807354922057604
tasmin,qtot,-0.0019867867874094,-0.0048036183046711,0.0,0.0518423716271384,0.0628853908673956,0.0020055895618596,0.0628853908673956,3.807354922057604
rootFraction1_forest,qtot,0.0022930393469003,0.0077264936584674,0.0025062787575498,0.0570562390228525,0.06573349892788,0.0046804899611827,0.06573349892788,3.807354922057604
