input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
minSoilDepthFrac_forest,qtot,0.0059998809271476,0.0002160327885099,0.0054804244685806,0.0452867817925864,0.053700597546692,0.0062349322768196,0.053700597546692,3.807354922057604
pr,qtot,0.0050997639043902,0.0018154730501478,0.0007951636475427,0.0308084496995904,0.0533103800354676,0.0021751721874801,0.0533103800354676,3.807354922057604
ps,tws,-0.0015223469861424,-0.0132206489545192,0.0,0.0110425174438552,0.0543557027936344,0.0022480597741732,0.0543557027936344,3.807354922057604
minSoilDepthFrac_forest,evap-total,0.0006575787864686,0.0021949131905972,0.0,0.0889436711190032,0.0504052984629746,0.0032949976634006,0.0504052984629746,3.807354922057604
ps,potevap,6.694222643609509e-06,0.0027619705637012,0.0054308468039865,0.0524731903283518,0.0533790815850091,0.0011985989931654,0.0533790815850091,3.807354922057604
minSoilDepthFrac_forest,qr,-0.0097627898431518,-0.0129480961526876,0.0,0.0407725255395614,0.0520026590041863,0.0018875336319932,0.0520026590041863,3.5849625007211565
rootFraction1_forest,tws,0.0084700282806673,0.0038518644439701,0.0051122034305972,0.0118933426790653,0.0562629740495732,0.0023181693400252,0.0562629740495732,3.807354922057604
tasmin,tws,-0.007713587233056,0.0037698327952109,0.0,0.0130208785882987,0.0543005756548214,0.0020105310588099,0.0543005756548214,3.807354922057604
tasmin,potevap,0.0032342928185141,0.0039323922119117,0.005475060248516,0.0755818174535079,0.0542988385896908,0.0023719093439696,0.0542988385896908,3.807354922057604
pr,evap-total,0.0102232309268761,0.01030910563888,0.0014247393114299,0.048604720939617,0.052527809011987,0.0015722812938884,0.052527809011987,3.5849625007211565
rootFraction1_forest,potevap,-0.0027674770793738,0.0014821542317277,0.0,0.0585881209679117,0.0530930732999144,0.0028974945509333,0.0530930732999144,3.807354922057604
pr,qr,-0.0172971036609591,-0.0104704115293708,0.0001843652408348,0.0258694902716287,0.0538567740249341,0.0034661118502204,0.0538567740249341,3.5849625007211565
ps,qtot,0.0021680648371558,-0.005198038292041,0.0,0.0344475869261885,0.055304770628704,0.0021938731690503,0.055304770628704,3.807354922057604
tasmin,qtot,-0.0005185423146585,0.0004018115360307,0.0,0.0438241767883217,0.0534565149826835,0.0023226284526223,0.0534565149826835,3.5849625007211565
rootFraction1_forest,qtot,-0.0065587894300143,-0.0065204723486585,0.0032006662388424,0.0374482413877949,0.0526185971272874,0.0020993523105034,0.0526185971272874,3.5849625007211565
interceptcap_forest,tws,-0.0024142916497182,-0.0103409324302809,0.0,0.0115189861265462,0.0553039564996251,0.002916340904119,0.0553039564996251,3.807354922057604
ps,evap-total,-0.0112238208877876,-0.0067922377180511,0.0,0.0562150431893773,0.0548130937605039,0.0038289751540933,0.0548130937605039,3.807354922057604
tasmax,tws,0.0150676331538672,-0.0094091175625366,0.0076984504227919,0.013744407202097,0.0556220766888147,0.002072193514287,0.0556220766888147,3.807354922057604
tasmax,potevap,-0.0022827080369416,-0.000386993672593,0.0,0.0786332162362541,0.0535806331968985,0.0019540226848325,0.0535806331968985,3.807354922057604
kc_forest,tws,0.0034966370490666,0.0070342661212245,0.0,0.0125839726747861,0.0540708023844853,0.0028878576951721,0.0540708023844853,3.5849625007211565
interceptcap_forest,potevap,-0.0137691836325894,-0.0179403850989563,0.0,0.0614274684393859,0.055238681181305,0.0019301226887592,0.055238681181305,3.5849625007211565
kc_forest,potevap,-0.0212734813367109,-0.0152611319207086,0.0,0.071663038169838,0.0532380472309583,0.0008306321565939,0.0532380472309583,3.5849625007211565
tas,potevap,-0.001353857983367,-0.0045146276585865,0.0,0.0790541976973895,0.0541350268078084,0.0010038230959023,0.0541350268078084,3.807354922057604
tas,tws,-0.0047518428471087,0.00492052499846,0.0,0.0131625830214619,0.0552188699118915,0.0024880405652511,0.0552188699118915,3.5849625007211565
ps,qr,0.0073735559380286,0.0083594877080958,0.0048080479600534,0.0294944486178753,0.0531830247958545,0.0022947703793603,0.0531830247958545,3.5849625007211565
tasmin,evap-total,0.0063963112426762,0.0085102477182113,0.0,0.0822233390288346,0.0533698117898876,0.0027862539121838,0.0533698117898876,3.5849625007211565
rootFraction1_forest,evap-total,-0.0039081335471715,-0.0073887939322498,0.0,0.0614527068465097,0.0523092472992055,0.0019240390885229,0.0523092472992055,3.807354922057604
tasmin,qr,-0.0081316792890951,0.0054269400597861,0.0043184622578245,0.0362521521310564,0.0534590899006569,0.0047826387611956,0.0534590899006569,3.5849625007211565
rootFraction1_forest,qr,-0.0131650128534508,-0.009134690790092,0.0,0.0320633914832796,0.0495793965589529,0.002403614892569,0.0495793965589529,3.5849625007211565
interceptcap_forest,qtot,0.0042675032071386,0.0007786455259578,0.0034469585682694,0.0384108290828305,0.0561128937771398,0.0012651814858124,0.0561128937771398,3.807354922057604
tasmax,qtot,-0.0029789577094596,-0.0014872860753822,0.005936842662777,0.0469816995858055,0.0583964642517911,0.0046029763612677,0.0583964642517911,3.807354922057604
kc_forest,qtot,-0.0080363600750703,-0.00979614174231,0.0066716382481537,0.041399225589943,0.0513807218723969,0.0018437797952922,0.0513807218723969,3.807354922057604
tas,qtot,-0.0100864239979709,0.0076381433044754,0.0076761146806481,0.0469156803581147,0.0539216142029329,0.0010496772991917,0.0539216142029329,3.807354922057604
minSoilDepthFrac_forest,tws,-0.0121810992980398,0.0089666440009654,0.0003553078324074,0.0138029666689342,0.054926896217817,0.0049011441043524,0.054926896217817,3.807354922057604
interceptcap_forest,evap-total,0.0177284926498945,0.01822406072364,0.0,0.0648317473015167,0.0542107919211495,0.0011548803303628,0.0542107919211495,3.5849625007211565
minSoilDepthFrac_forest,potevap,0.0029297596765941,0.0067543692985791,0.0027685989975116,0.0826424912748531,0.0553870755172921,0.0056572262760432,0.0553870755172921,3.5849625007211565
tasmax,evap-total,0.0199522774645495,0.0229338790717275,0.0,0.0859049809266969,0.0544952032387484,0.0047543839750744,0.0544952032387484,3.5849625007211565
kc_forest,evap-total,0.0059659044691825,0.0082044494431402,0.0,0.0783627465293413,0.053647656934814,0.0022493126383808,0.053647656934814,3.807354922057604
tas,evap-total,-0.0125218809448889,-0.0126187056605236,0.0063241084760976,0.0874452204162398,0.0524780177759762,0.0022758461130322,0.0524780177759762,3.5849625007211565
tasmax,qr,-0.0088658877986361,-0.0066758801862385,0.0,0.038718489066064,0.0541825153780848,0.005439375427615,0.0541825153780848,3.807354922057604
interceptcap_forest,qr,0.0006516071215106,0.0024375552426478,0.0,0.0319703837766219,0.0532877759146777,0.0033622278652555,0.0532877759146777,3.807354922057604
kc_forest,qr,0.0056207371317417,-0.012055091930371,0.0043368242104158,0.0374656666878056,0.0531706786210463,0.0014823229349537,0.0531706786210463,3.807354922057604
tas,qr,0.0112240360198683,0.002116454937194,0.0046934852801916,0.0384796332824413,0.0526447335671014,0.0033802175539795,0.0526447335671014,3.807354922057604
pr,tws,-0.0107460519864958,-0.0112666753444238,0.0070624295439829,0.0107406524349012,0.0515911813301946,0.0020238350375488,0.0515911813301946,3.807354922057604
pr,potevap,-0.0076334966756333,-0.0044739283465655,0.00390570634279,0.0468834859849633,0.055033832989292,0.0009477946390261,0.055033832989292,3.807354922057604
huss,potevap,-0.0051664838432441,-0.0087497351918231,0.0048857334156124,0.0769192406381594,0.0544465240880012,0.0010160513444124,0.0544465240880012,3.807354922057604
rsds,tws,0.0017139869192756,0.0091061133303783,0.0030918898322784,0.0123410120296826,0.0533490751593683,0.0027880498928962,0.0533490751593683,3.807354922057604
huss,qtot,-0.0030628637017093,-0.0032099699743138,0.0,0.0448067984480673,0.0518050220405269,0.00173577527003,0.0518050220405269,3.807354922057604
rsds,potevap,0.0125715570537878,0.0113606023651599,0.0004759258565423,0.0625524362024848,0.0544367747855048,0.0023932727325074,0.0544367747855048,3.807354922057604
