input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
minSoilDepthFrac_forest,qtot,0.0099434413872321,0.0016968667584915,0.0,0.0449686934760524,0.0542444238590371,0.0062960031090397,0.0542444238590371,3.5849625007211565
tas,potevap,-0.007121859785525,-0.0057474478071423,0.0,0.0803585390673508,0.0551459553568237,0.0046236181363594,0.0551459553568237,3.5849625007211565
kc_forest,tws,0.0120095439961046,-0.0111610017354626,0.0077988600899505,0.0128519373993261,0.0509792791772037,0.0023550314309795,0.0509792791772037,3.807354922057604
rootFraction1_forest,potevap,0.013784237170911,0.0067923661632707,0.0,0.059451959646902,0.0545238646186286,0.0011671315592473,0.0545238646186286,3.807354922057604
ps,qr,-0.0113401195174885,-0.0130405394810782,0.0033359410594551,0.029787119310618,0.0517693910213114,0.0024129727404925,0.0517693910213114,3.807354922057604
pr,evap-total,0.001000432399266,0.0016372851827924,0.0038986034470678,0.0487533924947043,0.0549181060598586,0.0023104905578574,0.0549181060598586,3.807354922057604
interceptcap_forest,qr,-0.0161747964297578,-0.0114283621560393,0.0,0.0312439003059772,0.0532874682230866,0.0046857725312309,0.0532874682230866,3.807354922057604
ps,qtot,0.0007840013678766,-0.000382072867266,0.0002376331956126,0.0350793845710566,0.0540167713463102,0.0021188211624106,0.0540167713463102,3.5849625007211565
tasmin,qr,0.0015048234822015,0.0029985577628584,0.0124350649380788,0.0371857911298701,0.0546241831462299,0.0048163767248777,0.0546241831462299,3.807354922057604
interceptcap_forest,qtot,-0.0057031565944157,-0.004595515496609,0.0,0.0376561669619637,0.053965375879063,0.0033328585407769,0.053965375879063,3.807354922057604
tasmax,tws,-0.0077412867146507,-0.0082944252107466,0.0,0.0137230831346707,0.0530462524106036,0.0033455666744685,0.0530462524106036,3.807354922057604
tasmin,qtot,0.0016248158933842,-0.0019363262500445,0.0,0.0434662531461979,0.055046055680669,0.0024341360545056,0.055046055680669,3.807354922057604
minSoilDepthFrac_forest,potevap,-0.0072695698386086,-0.003570092259434,0.0058811311576585,0.0821637112692768,0.0570961949089185,0.0063748031451107,0.0570961949089185,3.807354922057604
kc_forest,evap-total,-0.0062844494740893,-0.0046153647127287,0.0,0.0786758032085738,0.0557549087387465,0.0041410305057624,0.0557549087387465,3.807354922057604
tasmax,evap-total,0.0025197059359495,0.0033988428716424,0.0035227184971802,0.0861570001505926,0.0527517077707127,0.001983277315046,0.0527517077707127,3.807354922057604
tas,tws,0.0020181241757452,-0.005085204969699,0.0038235627048619,0.0145937828636259,0.0546027305217065,0.0016492897057886,0.0546027305217065,3.807354922057604
