input,output,pearson,spearman,mutual information (sklearn),normalized mutual information,MIC,MAS,MEV,MCN_general
tasmax,qr,6.112824409781588e-05,-0.0030535001457531,0.0,0.0383858982847842,0.027319416263513,0.0018420949109188,0.027319416263513,3.807354922057604
tas,qtot,-1.7663427876197374e-06,0.0017585412949706,0.0,0.0334944803418704,0.0258647949522481,0.0009395026698503,0.0258647949522481,3.5849625007211565
tasmax,evap-total,-0.0052781475912862,-0.0083455162152031,0.0017248353245378,0.0740073852832896,0.0270048985638221,0.0011468515057603,0.0270048985638221,3.321928094887362
tas,tws,0.0028301433816813,-0.0022043282322355,0.0,0.0304610255674051,0.0251933170540143,0.0007125056885437,0.0251933170540143,3.321928094887362
tasmax,qtot,-0.0075499730865965,-0.0058765592159615,0.0,0.0333542009986988,0.0256253621151587,0.000747021078377,0.0256253621151587,3.0
minSoilDepthFrac_forest,potevap,0.0030138116738442,0.0031156556431975,0.0,0.0784189416169778,0.0263175608542656,0.0007380909253669,0.0263175608542656,3.5849625007211565
pr,evap-total,-0.0037629529474245,-0.0040809335389664,0.0032149169604949,0.0373169254731302,0.0261337370411621,0.0004282053916034,0.0261337370411621,3.321928094887362
pr,qr,0.0003110263777984,-0.0020397371294172,0.0041665578674283,0.0227737577137705,0.0268152804870154,0.000426355217807,0.0268152804870154,3.5849625007211565
minSoilDepthFrac_forest,tws,0.0028247435535187,-0.0040210785078572,0.0,0.0292923713874339,0.0270034855185058,0.0007424808115479,0.0270034855185058,3.5849625007211565
tasmax,tws,-0.0095739573335405,-0.0015020212698433,0.0010405056749487,0.0303311045599697,0.0266590405500191,0.00230520831442,0.0266590405500191,3.5849625007211565
pr,qtot,0.001465904676672,0.0010108974110379,0.0,0.0193176386499748,0.0254384828532325,0.0004536780249906,0.0254384828532325,3.5849625007211565
tas,potevap,0.0062289382146115,0.0057414170383701,0.0,0.0758355458942147,0.0269120468344686,0.0022299945464284,0.0269120468344686,3.5849625007211565
minSoilDepthFrac_forest,evap-total,-0.0057705412139885,-0.0050137746666009,0.0,0.0748644957241228,0.0267017404958579,0.0018045694007303,0.0267017404958579,3.5849625007211565
